Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
299,Swingup,4679.64,0.01,12.08,0.00,0.002027,0.00
300,Swingup,4679.64,0.01,12.08,0.00,0.002522,0.00
301,Swingup,4679.64,0.01,12.08,0.00,0.004018,0.00
302,Swingup,4679.64,0.01,12.08,0.00,0.002572,0.00
303,Swingup,4679.64,0.01,12.08,0.00,0.002362,0.00
304,Swingup,4679.64,0.01,12.08,0.00,0.002360,0.00
305,Swingup,4679.64,0.01,12.08,0.00,0.002443,0.00
306,Swingup,4679.64,0.01,12.08,0.00,0.002290,0.00
307,Swingup,4679.64,0.01,12.08,0.00,0.002767,0.00
308,Swingup,4679.64,0.01,12.08,0.00,0.002409,0.00
309,Swingup,4679.64,0.01,12.08,0.00,0.002339,0.00
310,Swingup,4679.64,0.01,12.08,0.00,0.002807,0.00
311,Swingup,4679.64,0.01,12.08,0.00,0.002242,0.00
312,Swingup,4679.64,0.01,12.08,0.00,0.002558,0.00
313,Swingup,4679.64,0.01,12.08,0.00,0.002402,0.00
314,Swingup,4679.64,0.01,12.08,0.00,0.002131,0.00
315,Swingup,4679.64,0.01,12.08,0.00,0.002629,0.00
316,Swingup,4679.64,0.01,12.08,0.00,0.001634,0.00
317,Swingup,4679.64,0.01,12.08,0.00,0.002102,0.00
318,Swingup,4679.64,0.01,12.08,0.00,0.002451,0.00
319,Swingup,4679.64,0.01,12.08,0.00,0.002403,0.00
320,Swingup,4679.64,0.01,12.08,0.00,0.002907,0.00
321,Swingup,4679.64,0.01,12.08,0.00,0.008086,0.00
322,Swingup,4679.64,0.01,12.08,0.00,0.002306,0.00
323,Swingup,4679.64,0.01,12.08,0.00,0.002519,0.00
324,Swingup,4679.64,0.01,12.08,0.00,0.002641,0.00
325,Swingup,4679.64,0.01,12.08,0.00,0.001959,0.00
326,Swingup,4679.64,0.01,12.08,0.00,0.002815,0.00
327,Swingup,4679.64,0.01,12.08,0.00,0.002672,0.00
328,Swingup,4679.64,0.01,12.08,0.00,0.002257,0.00
329,Swingup,4679.64,0.01,12.08,0.00,0.003198,0.00
330,Swingup,4679.64,0.01,12.08,0.00,0.002304,0.00
331,Swingup,4679.64,0.01,12.08,0.00,0.002608,0.00
332,Swingup,4679.64,0.01,12.08,0.00,0.002596,0.00
333,Swingup,4679.64,0.01,12.08,0.00,0.002525,0.00
334,Swingup,4679.64,0.01,12.08,0.00,0.002629,0.00
335,Swingup,4679.64,0.01,12.08,0.00,0.002448,0.00
336,Swingup,4679.64,0.01,12.08,0.00,0.002643,0.00
337,Swingup,4679.64,0.01,12.08,0.00,0.002964,0.00
338,Swingup,4679.64,0.01,12.08,0.00,0.001850,0.00
339,Swingup,4679.64,0.01,12.08,0.00,0.002228,0.00
340,Swingup,4679.64,0.01,12.08,0.00,0.002272,0.00
341,Swingup,4679.64,0.01,12.08,0.00,0.003339,0.00
342,Swingup,4679.64,0.01,12.08,0.00,0.002634,0.00
343,Swingup,4679.64,0.01,12.08,0.00,0.002965,0.00
344,Swingup,4679.64,0.01,12.08,0.00,0.002481,0.00
345,Swingup,4679.64,0.01,12.08,0.00,0.002292,0.00
346,Swingup,4679.64,0.01,12.08,0.00,0.003205,0.00
347,Swingup,4679.64,0.01,12.08,0.00,0.002180,0.00
348,Swingup,4679.64,0.01,12.08,0.00,0.002248,0.00
349,Swingup,4679.64,0.01,12.08,0.00,0.002432,0.00
350,Swingup,4679.64,0.01,12.08,0.00,0.002686,0.00
351,Swingup,4679.64,0.01,12.08,0.00,0.001792,0.00
352,Swingup,4679.64,0.01,12.08,0.00,0.002977,0.00
353,Swingup,4679.64,0.01,12.08,0.00,0.002484,0.00
354,Swingup,4679.64,0.01,12.08,0.00,0.002387,0.00
355,Swingup,4679.64,0.01,12.08,0.00,0.002227,0.00
356,Swingup,4679.64,0.01,12.08,0.00,0.002029,0.00
357,Swingup,4679.64,0.01,12.08,0.00,0.002394,0.00
358,Swingup,4679.64,0.01,12.08,0.00,0.002398,0.00
359,Swingup,4679.64,0.01,12.08,0.00,0.002534,0.00
360,Swingup,4679.64,0.01,12.08,0.00,0.002031,0.00
361,Swingup,4679.64,0.01,12.08,0.00,0.003027,0.00
362,Swingup,4679.64,0.01,12.08,0.00,0.002086,0.00
363,Swingup,4679.64,0.01,12.08,0.00,0.002795,0.00
364,Swingup,4679.64,0.01,12.08,0.00,0.002804,0.00
365,Swingup,4679.64,0.01,12.08,0.00,0.002740,0.00
366,Swingup,4679.64,0.01,12.08,0.00,0.002273,0.00
367,Swingup,4679.64,0.01,12.08,0.00,0.002295,0.00
368,Swingup,4679.64,0.01,12.08,0.00,0.002402,0.00
369,Swingup,4679.64,0.01,12.08,0.00,0.002692,0.00
370,Swingup,4679.64,0.01,12.08,0.00,0.002374,0.00
371,Swingup,4679.64,0.01,12.08,0.00,0.002745,0.00
372,Swingup,4679.64,0.01,12.08,0.00,0.002518,0.00
373,Swingup,4679.64,0.01,12.08,0.00,0.002260,0.00
374,Swingup,4679.64,0.01,12.08,0.00,0.002275,0.00
375,Swingup,4679.64,0.01,12.08,0.00,0.002874,0.00
376,Swingup,4679.64,0.01,12.08,0.00,0.002870,0.00
377,Swingup,4679.64,0.01,12.08,0.00,0.002784,0.00
378,Swingup,4679.64,0.01,12.08,0.00,0.002076,0.00
379,Swingup,4679.64,0.01,12.08,0.00,0.001934,0.00
380,Swingup,4679.64,0.01,12.08,0.00,0.002357,0.00
381,Swingup,4679.64,0.01,12.08,0.00,0.003597,0.00
382,Swingup,4679.64,0.01,12.08,0.00,0.002427,0.00
383,Swingup,4679.64,0.01,12.08,0.00,0.001841,0.00
384,Swingup,4679.64,0.01,12.08,0.00,0.002889,0.00
385,Swingup,4679.64,0.01,12.08,0.00,0.002613,0.00
386,Swingup,4679.64,0.01,12.08,0.00,0.001785,0.00
387,Swingup,4679.64,0.01,12.08,0.00,0.002455,0.00
388,Swingup,4679.64,0.01,12.08,0.00,0.002369,0.00
389,Swingup,4679.64,0.01,12.08,0.00,0.002533,0.00
390,Swingup,4679.64,0.01,12.08,0.00,0.002446,0.00
391,Swingup,4679.64,0.01,12.08,0.00,0.002672,0.00
392,Swingup,4679.64,0.01,12.08,0.00,0.002325,0.00
393,Swingup,4679.64,0.01,12.08,0.00,0.002238,0.00
394,Swingup,4679.64,0.01,12.08,0.00,0.002295,0.00
395,Swingup,4679.64,0.01,12.08,0.00,0.002620,0.00
396,Swingup,4679.64,0.01,12.08,0.00,0.002411,0.00
397,Swingup,4679.64,0.01,12.08,0.00,0.002367,0.00
398,Swingup,4679.64,0.01,12.08,0.00,0.002347,0.00
399,Swingup,4679.64,0.01,12.08,0.00,0.002251,0.00
400,Swingup,4679.64,0.01,12.08,0.00,0.002795,0.00
401,Swingup,4679.64,0.01,12.08,0.00,0.003462,0.00
402,Swingup,4679.64,0.01,12.08,0.00,0.002608,0.00
403,Swingup,4679.64,0.01,12.08,0.00,0.002017,0.00
404,Swingup,4679.64,0.01,12.08,0.00,0.002360,0.00
405,Swingup,4679.64,0.01,12.08,0.00,0.002138,0.00
406,Swingup,4679.64,0.01,12.08,0.00,0.002352,0.00
407,Swingup,4679.64,0.01,12.08,0.00,0.002434,0.00
408,Swingup,4679.64,0.01,12.08,0.00,0.002302,0.00
409,Swingup,4679.64,0.01,12.08,0.00,0.002690,0.00
410,Swingup,4679.64,0.01,12.08,0.00,0.002352,0.00
411,Swingup,4679.64,0.01,12.08,0.00,0.002145,0.00
412,Swingup,4679.64,0.01,12.08,0.00,0.002382,0.00
413,Swingup,4679.64,0.01,12.08,0.00,0.002352,0.00
414,Swingup,4679.64,0.01,12.08,0.00,0.002360,0.00
415,Swingup,4679.64,0.01,12.08,0.00,0.001944,0.00
